Date and Time:                Thu Jun 11 10:47:17.773 2020								
672.42773	485	672.42773						
672.4826	485	672.4826						
672.53754	483	672.53754						
672.59241	483	672.59241						
672.64728	484	672.64728						
672.70215	485	672.70215						
672.75708	488	672.75708						
672.81195	483	672.81195						
672.86682	483	672.86682						
672.92169	488	672.92169						
672.97656	485	672.97656						
673.03137	484	673.03137						
673.08624	489	673.08624						
673.14111	485	673.14111						
673.19598	483	673.19598						
673.25079	487	673.25079						
673.30566	486	673.30566						
673.36053	485	673.36053						
673.41534	485	673.41534						
673.47021	484	673.47021						
673.52502	487	673.52502						
673.57983	488	673.57983						
673.6347	487	673.6347						
673.68951	485	673.68951						
673.74432	489	673.74432						
673.79913	481	673.79913						
673.854	484	673.854						
673.90881	489	673.90881						
673.96362	488	673.96362						
674.01843	486	674.01843						
674.07324	485	674.07324						
674.12805	486	674.12805						
674.1828	486	674.1828						
674.23761	486	674.23761						
674.29242	486	674.29242						
674.34723	485	674.34723						
674.40198	485	674.40198						
674.45679	488	674.45679						
674.51154	486	674.51154						
674.56635	487	674.56635						
674.62109	485	674.62109						
674.6759	486	674.6759						
674.73065	488	674.73065						
674.7854	487	674.7854						
674.84021	486	674.84021						
674.89496	487	674.89496						
674.94971	487	674.94971						
675.00446	486	675.00446						
675.0592	487	675.0592						
675.11395	487	675.11395						
675.1687	486	675.1687						
675.22345	486	675.22345						
675.2782	487	675.2782						
675.33295	483	675.33295						
675.38763	485	675.38763						
675.44238	484	675.44238						
675.49713	489	675.49713						
675.55182	486	675.55182						
675.60657	490	675.60657						
675.66125	487	675.66125						
675.716	488	675.716						
675.77069	490	675.77069						
675.82538	485	675.82538						
675.88013	489	675.88013						
675.93481	487	675.93481						
675.9895	488	675.9895						
676.04419	484	676.04419						
676.09888	487	676.09888						
676.15356	489	676.15356						
676.20825	490	676.20825						
676.26294	489	676.26294						
676.31763	489	676.31763						
676.37231	488	676.37231						
676.427	489	676.427						
676.48169	488	676.48169						
676.53632	488	676.53632						
676.591	486	676.591						
676.64569	487	676.64569						
676.70032	491	676.70032						
676.755	489	676.755						
676.80963	485	676.80963						
676.86426	489	676.86426						
676.91895	490	676.91895						
676.97357	490	676.97357						
677.0282	488	677.0282						
677.08289	486	677.08289						
677.13751	488	677.13751						
677.19214	485	677.19214						
677.24676	489	677.24676						
677.30139	486	677.30139						
677.35602	484	677.35602						
677.41064	488	677.41064						
677.46521	487	677.46521						
677.51984	488	677.51984						
677.57446	484	677.57446						
677.62909	485	677.62909						
677.68365	486	677.68365						
677.73828	486	677.73828						
677.79285	489	677.79285						
677.84747	488	677.84747						
677.90204	486	677.90204						
677.95666	487	677.95666						
678.01123	484	678.01123						
678.0658	484	678.0658						
678.12042	487	678.12042						
678.17499	489	678.17499						
678.22955	490	678.22955						
678.28412	489	678.28412						
678.33868	489	678.33868						
678.39325	488	678.39325						
678.44781	484	678.44781						
678.50238	485	678.50238						
678.55695	489	678.55695						
678.61145	489	678.61145						
678.66602	486	678.66602						
678.72058	489	678.72058						
678.77509	490	678.77509						
678.82965	488	678.82965						
678.88422	487	678.88422						
678.93872	487	678.93872						
678.99322	488	678.99322						
679.04779	485	679.04779						
679.10229	490	679.10229						
679.1568	486	679.1568						
679.21136	490	679.21136						
679.26587	486	679.26587						
679.32037	489	679.32037						
679.37488	488	679.37488						
679.42938	490	679.42938						
679.48389	485	679.48389						
679.53839	487	679.53839						
679.5929	488	679.5929						
679.64734	487	679.64734						
679.70184	485	679.70184						
679.75635	489	679.75635						
679.81085	485	679.81085						
679.8653	485	679.8653						
679.9198	488	679.9198						
679.97424	487	679.97424						
680.02875	488	680.02875						
680.08319	483	680.08319						
680.13763	487	680.13763						
680.19214	485	680.19214						
680.24658	486	680.24658						
680.30103	484	680.30103						
680.35547	488	680.35547						
680.40991	485	680.40991						
680.46436	487	680.46436						
680.5188	487	680.5188						
680.57324	489	680.57324						
680.62769	489	680.62769						
680.68213	486	680.68213						
680.73657	487	680.73657						
680.79095	487	680.79095						
680.8454	485	680.8454						
680.89984	484	680.89984						
680.95422	487	680.95422						
681.00867	485	681.00867						
681.06305	487	681.06305						
681.11749	486	681.11749						
681.17187	487	681.17187						
681.22626	486	681.22626						
681.2807	489	681.2807						
681.33508	487	681.33508						
681.38947	486	681.38947						
681.44385	487	681.44385						
681.49823	484	681.49823						
681.55261	488	681.55261						
681.60699	488	681.60699						
681.66138	490	681.66138						
681.71576	484	681.71576						
681.77014	490	681.77014						
681.82446	485	681.82446						
681.87885	489	681.87885						
681.93323	486	681.93323						
681.98755	484	681.98755						
682.04193	484	682.04193						
682.09625	487	682.09625						
682.15063	483	682.15063						
682.20496	487	682.20496						
682.25934	488	682.25934						
682.31366	486	682.31366						
682.36798	485	682.36798						
682.4223	487	682.4223						
682.47662	486	682.47662						
682.53094	486	682.53094						
682.58527	486	682.58527						
682.63959	482	682.63959						
682.69391	486	682.69391						
682.74823	485	682.74823						
682.80255	488	682.80255						
682.85687	486	682.85687						
682.91113	483	682.91113						
682.96545	487	682.96545						
683.01978	485	683.01978						
683.07404	489	683.07404						
683.12836	485	683.12836						
683.18262	484	683.18262						
683.23688	486	683.23688						
683.2912	482	683.2912						
683.34546	486	683.34546						
683.39972	488	683.39972						
683.45398	485	683.45398						
683.5083	488	683.5083						
683.56256	486	683.56256						
683.61682	485	683.61682						
683.67108	489	683.67108						
683.72534	488	683.72534						
683.77954	487	683.77954						
683.8338	489	683.8338						
683.88806	484	683.88806						
683.94232	485	683.94232						
683.99652	486	683.99652						
684.05078	486	684.05078						
684.10504	484	684.10504						
684.15924	486	684.15924						
684.21344	488	684.21344						
684.2677	485	684.2677						
684.3219	488	684.3219						
684.3761	487	684.3761						
684.43036	486	684.43036						
684.48456	488	684.48456						
684.53876	485	684.53876						
684.59296	484	684.59296						
684.64716	488	684.64716						
684.70135	486	684.70135						
684.75555	486	684.75555						
684.80975	488	684.80975						
684.86395	488	684.86395						
684.91809	486	684.91809						
684.97229	486	684.97229						
685.02649	489	685.02649						
685.08063	488	685.08063						
685.13483	489	685.13483						
685.18896	486	685.18896						
685.24316	488	685.24316						
685.2973	482	685.2973						
685.3515	486	685.3515						
685.40564	485	685.40564						
685.45978	488	685.45978						
685.51392	486	685.51392						
685.56805	486	685.56805						
685.62219	486	685.62219						
685.67633	487	685.67633						
685.73047	487	685.73047						
685.78461	484	685.78461						
685.83874	484	685.83874						
685.89288	488	685.89288						
685.94702	487	685.94702						
686.0011	487	686.0011						
686.05524	486	686.05524						
686.10937	488	686.10937						
686.16345	485	686.16345						
686.21759	485	686.21759						
686.27167	484	686.27167						
686.32574	488	686.32574						
686.37988	490	686.37988						
686.43396	488	686.43396						
686.48804	487	686.48804						
686.54211	489	686.54211						
686.59619	487	686.59619						
686.65033	490	686.65033						
686.70441	485	686.70441						
686.75842	487	686.75842						
686.8125	488	686.8125						
686.86658	486	686.86658						
686.92065	490	686.92065						
686.97473	484	686.97473						
687.02875	487	687.02875						
687.08282	488	687.08282						
687.1369	489	687.1369						
687.19092	488	687.19092						
687.24499	487	687.24499						
687.29901	488	687.29901						
687.35303	485	687.35303						
687.4071	487	687.4071						
687.46112	487	687.46112						
687.51514	487	687.51514						
687.56915	487	687.56915						
687.62317	487	687.62317						
687.67718	488	687.67718						
687.7312	487	687.7312						
687.78522	488	687.78522						
687.83923	485	687.83923						
687.89325	487	687.89325						
687.94727	484	687.94727						
688.00122	487	688.00122						
688.05524	486	688.05524						
688.10925	483	688.10925						
688.16321	483	688.16321						
688.21722	488	688.21722						
688.27118	488	688.27118						
688.3252	486	688.3252						
688.37915	487	688.37915						
688.43311	487	688.43311						
688.48706	484	688.48706						
688.54108	485	688.54108						
688.59503	486	688.59503						
688.64899	486	688.64899						
688.70294	486	688.70294						
688.7569	484	688.7569						
688.81085	488	688.81085						
688.86475	492	688.86475						
688.9187	490	688.9187						
688.97266	485	688.97266						
689.02661	486	689.02661						
689.08051	486	689.08051						
689.13446	485	689.13446						
689.18835	487	689.18835						
689.24231	484	689.24231						
689.2962	487	689.2962						
689.35016	486	689.35016						
689.40405	490	689.40405						
689.45795	486	689.45795						
689.51184	486	689.51184						
689.5658	486	689.5658						
689.61969	486	689.61969						
689.67358	484	689.67358						
689.72748	483	689.72748						
689.78137	485	689.78137						
689.8352	487	689.8352						
689.8891	485	689.8891						
689.94299	486	689.94299						
689.99689	487	689.99689						
690.05072	484	690.05072						
690.10461	487	690.10461						
690.15845	489	690.15845						
690.21234	488	690.21234						
690.26617	486	690.26617						
690.32007	491	690.32007						
690.3739	487	690.3739						
690.42773	487	690.42773						
690.48163	488	690.48163						
690.53546	487	690.53546						
690.58929	488	690.58929						
690.64313	482	690.64313						
690.69696	488	690.69696						
690.75079	488	690.75079						
690.80463	487	690.80463						
690.85846	489	690.85846						
690.91223	487	690.91223						
690.96606	487	690.96606						
691.0199	484	691.0199						
691.07367	487	691.07367						
691.1275	487	691.1275						
691.18127	488	691.18127						
691.23511	486	691.23511						
691.28888	490	691.28888						
691.34271	490	691.34271						
691.39648	484	691.39648						
691.45026	488	691.45026						
691.50403	490	691.50403						
691.5578	491	691.5578						
691.61157	492	691.61157						
691.66534	489	691.66534						
691.71912	494	691.71912						
691.77289	501	691.77289						
691.82666	504	691.82666						
691.88043	507	691.88043						
691.9342	501	691.9342						
691.98791	501	691.98791						
692.04169	504	692.04169						
692.0954	516	692.0954						
692.14917	544	692.14917						
692.20288	571	692.20288						
692.25665	648	692.25665						
692.31036	772	692.31036						
692.36407	928	692.36407						
692.41785	883	692.41785						
692.47156	748	692.47156						
692.52527	597	692.52527						
692.57898	528	692.57898						
692.63269	504	692.63269						
692.6864	499	692.6864						
692.74011	497	692.74011						
692.79382	500	692.79382						
692.84753	494	692.84753						
692.90118	494	692.90118						
692.95489	493	692.95489						
693.00861	497	693.00861						
693.06226	498	693.06226						
693.11597	514	693.11597						
693.16962	508	693.16962						
693.22327	523	693.22327						
693.27698	521	693.27698						
693.33063	529	693.33063						
693.38428	527	693.38428						
693.43799	534	693.43799						
693.49164	537	693.49164						
693.54529	564	693.54529						
693.59894	621	693.59894						
693.65259	716	693.65259						
693.70624	899	693.70624						
693.75983	1146	693.75983						
693.81348	1280	693.81348						
693.86713	1182	693.86713						
693.92078	903	693.92078						
693.97437	639	693.97437						
694.02801	560	694.02801						
694.0816	521	694.0816						
694.13525	514	694.13525						
694.18884	500	694.18884						
694.24243	502	694.24243						
694.29608	499	694.29608						
694.34967	496	694.34967						
694.40326	494	694.40326						
694.45685	492	694.45685						
694.51044	491	694.51044						
694.56403	492	694.56403						
694.61761	496	694.61761						
694.6712	491	694.6712						
694.72479	491	694.72479						
694.77838	488	694.77838						
694.83197	491	694.83197						
694.8855	491	694.8855						
694.93909	488	694.93909						
694.99261	489	694.99261						
695.0462	489	695.0462						
695.09973	487	695.09973						
695.15332	489	695.15332						
695.20685	491	695.20685						
695.26038	491	695.26038						
695.31396	488	695.31396						
695.36749	489	695.36749						
695.42102	488	695.42102						
695.47455	485	695.47455						
695.52808	489	695.52808						
695.5816	486	695.5816						
695.63513	485	695.63513						
695.6886	486	695.6886						
695.74213	489	695.74213						
695.79565	485	695.79565						
695.84918	487	695.84918						
695.90265	488	695.90265						
695.95618	487	695.95618						
696.00964	490	696.00964						
696.06317	490	696.06317						
696.11664	487	696.11664						
696.1701	486	696.1701						
696.22363	485	696.22363						
696.2771	488	696.2771						
696.33057	486	696.33057						
696.38403	489	696.38403						
696.4375	490	696.4375						
696.49097	490	696.49097						
696.54443	490	696.54443						
696.5979	484	696.5979						
696.65137	487	696.65137						
696.70477	488	696.70477						
696.75824	488	696.75824						
696.81171	489	696.81171						
696.86511	488	696.86511						
696.91858	489	696.91858						
696.97198	488	696.97198						
697.02545	487	697.02545						
697.07886	489	697.07886						
697.13226	491	697.13226						
697.18573	487	697.18573						
697.23914	486	697.23914						
697.29254	491	697.29254						
697.34595	489	697.34595						
697.39935	486	697.39935						
697.45276	486	697.45276						
697.50616	487	697.50616						
697.55957	490	697.55957						
697.61291	487	697.61291						
697.66632	483	697.66632						
697.71973	487	697.71973						
697.77307	486	697.77307						
697.82648	487	697.82648						
697.87988	485	697.87988						
697.93323	488	697.93323						
697.98657	483	697.98657						
698.03998	486	698.03998						
698.09332	489	698.09332						
698.14667	489	698.14667						
698.20001	491	698.20001						
698.25336	486	698.25336						
698.3067	486	698.3067						
698.36005	488	698.36005						
698.41339	487	698.41339						
698.46674	485	698.46674						
698.52008	488	698.52008						
698.57343	484	698.57343						
698.62671	488	698.62671						
698.68005	489	698.68005						
698.7334	487	698.7334						
698.78668	486	698.78668						
698.84003	484	698.84003						
698.89331	485	698.89331						
698.94659	485	698.94659						
698.99994	483	698.99994						
699.05322	486	699.05322						
699.10651	485	699.10651						
699.15979	488	699.15979						
699.21307	486	699.21307						
699.26636	485	699.26636						
699.31964	489	699.31964						
699.37292	489	699.37292						
699.42621	487	699.42621						
699.47949	491	699.47949						
699.53271	488	699.53271						
699.586	490	699.586						
699.63928	491	699.63928						
699.6925	488	699.6925						
699.74579	486	699.74579						
699.79901	485	699.79901						
699.85229	485	699.85229						
699.90552	486	699.90552						
699.95874	486	699.95874						
700.01196	487	700.01196						
700.06525	486	700.06525						
700.11847	487	700.11847						
700.17169	487	700.17169						
700.22491	489	700.22491						
700.27808	487	700.27808						
700.3313	487	700.3313						
700.38452	486	700.38452						
700.43774	484	700.43774						
700.49097	488	700.49097						
700.54413	486	700.54413						
700.59735	487	700.59735						
700.65051	488	700.65051						
700.70374	489	700.70374						
700.7569	489	700.7569						
700.81006	487	700.81006						
700.86328	486	700.86328						
700.91644	489	700.91644						
700.9696	483	700.9696						
701.02277	485	701.02277						
701.07593	485	701.07593						
701.12909	487	701.12909						
701.18225	489	701.18225						
701.23541	488	701.23541						
701.28857	489	701.28857						
701.34167	489	701.34167						
701.39484	487	701.39484						
701.448	493	701.448						
701.5011	495	701.5011						
701.55426	497	701.55426						
701.60736	491	701.60736						
701.66052	489	701.66052						
701.71362	487	701.71362						
701.76672	484	701.76672						
701.81989	488	701.81989						
701.87299	488	701.87299						
701.92609	484	701.92609						
701.97919	490	701.97919						
702.03229	488	702.03229						
702.08539	488	702.08539						
702.13849	492	702.13849						
702.19159	488	702.19159						
702.24463	487	702.24463						
702.29773	488	702.29773						
702.35083	487	702.35083						
702.40387	489	702.40387						
702.45697	486	702.45697						
702.51001	489	702.51001						
702.56311	487	702.56311						
702.61615	492	702.61615						
702.66919	488	702.66919						
702.72223	487	702.72223						
702.77533	489	702.77533						
702.82837	490	702.82837						
702.88141	488	702.88141						
702.93445	493	702.93445						
702.98749	488	702.98749						
703.04053	490	703.04053						
703.09351	490	703.09351						
703.14655	490	703.14655						
703.19958	493	703.19958						
703.25256	493	703.25256						
703.3056	491	703.3056						
703.35864	492	703.35864						
703.41162	490	703.41162						
703.4646	493	703.4646						
703.51764	490	703.51764						
703.57062	495	703.57062						
703.6236	491	703.6236						
703.67657	497	703.67657						
703.72961	493	703.72961						
703.78259	499	703.78259						
703.83557	495	703.83557						
703.88855	491	703.88855						
703.94147	489	703.94147						
703.99445	496	703.99445						
704.04742	498	704.04742						
704.1004	496	704.1004						
704.15332	491	704.15332						
704.2063	494	704.2063						
704.25922	500	704.25922						
704.31219	496	704.31219						
704.36511	494	704.36511						
704.41809	499	704.41809						
704.47101	496	704.47101						
704.52393	496	704.52393						
704.57684	496	704.57684						
704.62976	499	704.62976						
704.68268	498	704.68268						
704.7356	494	704.7356						
704.78851	500	704.78851						
704.84143	496	704.84143						
704.89435	500	704.89435						
704.94727	500	704.94727						
705.00012	504	705.00012						
705.05304	501	705.05304						
705.10596	498	705.10596						
705.15881	497	705.15881						
705.21173	502	705.21173						
705.26459	500	705.26459						
705.31744	499	705.31744						
705.37036	497	705.37036						
705.42322	500	705.42322						
705.47607	503	705.47607						
705.52893	500	705.52893						
705.58179	499	705.58179						
705.63464	497	705.63464						
705.6875	502	705.6875						
705.74036	497	705.74036						
705.79321	496	705.79321						
705.84601	494	705.84601						
705.89886	499	705.89886						
705.95172	500	705.95172						
706.00452	503	706.00452						
706.05737	496	706.05737						
706.11017	497	706.11017						
706.16296	496	706.16296						
706.21582	496	706.21582						
706.26862	500	706.26862						
706.32141	498	706.32141						
706.37421	495	706.37421						
706.427	505	706.427						
706.4798	500	706.4798						
706.53259	499	706.53259						
706.58539	504	706.58539						
706.63818	500	706.63818						
706.69098	502	706.69098						
706.74377	501	706.74377						
706.79651	499	706.79651						
706.8493	498	706.8493						
706.90204	500	706.90204						
706.95483	505	706.95483						
707.00757	500	707.00757						
707.06036	501	707.06036						
707.1131	501	707.1131						
707.16583	508	707.16583						
707.21857	506	707.21857						
707.2713	502	707.2713						
707.32404	503	707.32404						
707.37677	499	707.37677						
707.4295	500	707.4295						
707.48224	499	707.48224						
707.53497	502	707.53497						
707.58771	503	707.58771						
707.64044	498	707.64044						
707.69312	502	707.69312						
707.74585	499	707.74585						
707.79852	499	707.79852						
707.85126	502	707.85126						
707.90393	497	707.90393						
707.9566	501	707.9566						
708.00934	496	708.00934						
708.06201	496	708.06201						
708.11468	497	708.11468						
708.16736	499	708.16736						
708.22003	502	708.22003						
708.2727	501	708.2727						
708.32538	499	708.32538						
708.37805	503	708.37805						
708.43072	499	708.43072						
708.48334	499	708.48334						
708.53601	502	708.53601						
708.58868	499	708.58868						
708.6413	493	708.6413						
708.69397	494	708.69397						
708.74658	499	708.74658						
708.79919	499	708.79919						
708.85187	498	708.85187						
708.90448	491	708.90448						
708.95709	494	708.95709						
709.0097	498	709.0097						
709.06232	501	709.06232						
709.11493	497	709.11493						
709.16754	499	709.16754						
709.22015	502	709.22015						
709.27277	494	709.27277						
709.32538	497	709.32538						
709.37793	496	709.37793						
709.43054	495	709.43054						
709.48315	497	709.48315						
709.53571	495	709.53571						
709.58832	496	709.58832						
709.64087	493	709.64087						
709.69342	498	709.69342						
709.74597	496	709.74597						
709.79858	496	709.79858						
709.85114	493	709.85114						
709.90369	494	709.90369						
709.95624	498	709.95624						
710.00879	494	710.00879						
710.06134	497	710.06134						
710.11389	497	710.11389						
710.16638	495	710.16638						
710.21893	495	710.21893						
710.27148	495	710.27148						
710.32397	490	710.32397						
710.37653	496	710.37653						
710.42902	492	710.42902						
710.48157	493	710.48157						
710.53406	493	710.53406						
710.58655	493	710.58655						
710.6391	491	710.6391						
710.69159	495	710.69159						
710.74408	499	710.74408						
710.79657	494	710.79657						
710.84906	496	710.84906						
710.90155	496	710.90155						
710.95404	491	710.95404						
711.00647	493	711.00647						
711.05896	496	711.05896						
711.11145	491	711.11145						
711.16388	488	711.16388						
711.21637	495	711.21637						
711.26886	498	711.26886						
711.32129	492	711.32129						
711.37372	504	711.37372						
711.42621	495	711.42621						
711.47864	496	711.47864						
711.53107	500	711.53107						
711.5835	495	711.5835						
711.63593	494	711.63593						
711.68835	499	711.68835						
711.74078	500	711.74078						
711.79321	496	711.79321						
711.84564	498	711.84564						
711.89807	498	711.89807						
711.95044	500	711.95044						
712.00287	505	712.00287						
712.05524	503	712.05524						
712.10767	495	712.10767						
712.16003	506	712.16003						
712.21246	498	712.21246						
712.26483	498	712.26483						
712.3172	499	712.3172						
712.36957	502	712.36957						
712.422	499	712.422						
712.47437	502	712.47437						
712.52673	500	712.52673						
712.5791	507	712.5791						
712.63141	508	712.63141						
712.68378	517	712.68378						
712.73614	502	712.73614						
712.78851	504	712.78851						
712.84082	507	712.84082						
712.89319	507	712.89319						
712.9455	507	712.9455						
712.99786	523	712.99786						
713.05017	512	713.05017						
713.10254	514	713.10254						
713.15485	513	713.15485						
713.20715	518	713.20715						
713.25946	504	713.25946						
713.31177	504	713.31177						
713.36407	513	713.36407						
713.41638	506	713.41638						
713.46869	507	713.46869						
713.521	505	713.521						
713.5733	512	713.5733						
713.62555	516	713.62555						
713.67786	503	713.67786						
713.73016	513	713.73016						
713.78241	515	713.78241						
713.83472	513	713.83472						
713.88696	512	713.88696						
713.93921	518	713.93921						
713.99152	503	713.99152						
714.04376	507	714.04376						
714.09601	514	714.09601						
714.14825	507	714.14825						
714.2005	502	714.2005						
714.25275	506	714.25275						
714.30499	507	714.30499						
714.35724	504	714.35724						
714.40942	505	714.40942						
714.46167	507	714.46167						
714.51392	504	714.51392						
714.5661	516	714.5661						
714.61835	513	714.61835						
714.67053	513	714.67053						
714.72278	517	714.72278						
714.77496	515	714.77496						
714.82715	514	714.82715						
714.87933	515	714.87933						
714.93158	512	714.93158						
714.98376	512	714.98376						
715.03595	512	715.03595						
715.08813	516	715.08813						
715.14032	517	715.14032						
715.19244	507	715.19244						
715.24463	506	715.24463						
715.29681	516	715.29681						
715.34894	512	715.34894						
715.40112	501	715.40112						
715.45331	512	715.45331						
715.50543	508	715.50543						
715.55756	503	715.55756						
715.60974	508	715.60974						
715.66187	504	715.66187						
715.71399	508	715.71399						
715.76611	504	715.76611						
715.81824	502	715.81824						
715.87036	496	715.87036						
715.92249	499	715.92249						
715.97461	504	715.97461						
716.02673	502	716.02673						
716.07886	497	716.07886						
716.13092	503	716.13092						
716.18304	496	716.18304						
716.23517	502	716.23517						
716.28723	499	716.28723						
716.33929	503	716.33929						
716.39142	497	716.39142						
716.44348	501	716.44348						
716.49554	502	716.49554						
716.54767	497	716.54767						
716.59973	492	716.59973						
716.65179	504	716.65179						
716.70386	499	716.70386						
716.75592	495	716.75592						
716.80798	500	716.80798						
716.85999	502	716.85999						
716.91205	499	716.91205						
716.96411	500	716.96411						
717.01611	480	717.01611						
